Price,Close,High,Low,Open,Volume
Ticker,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI
Date,,,,,
2023-03-30,11032.2099609375,11049.2099609375,10985.23046875,11013.490234375,67578500
2023-03-31,11106.240234375,11116.0302734375,11041.5703125,11047.2900390625,56883100
2023-04-03,11093.08984375,11119.599609375,11049.5703125,11112.3095703125,53557500
2023-04-04,11073.48046875,11124.1396484375,11064.4404296875,11114.490234375,42653800
2023-04-05,11115.400390625,11134.16015625,11042.759765625,11059.51953125,41602500
2023-04-06,11230.0703125,11239.58984375,11146.6298828125,11146.6298828125,48211100
2023-04-11,11265.2998046875,11306.25,11223.98046875,11288.51953125,47172000
2023-04-12,11231.990234375,11309.5498046875,11216.73046875,11238.5498046875,61566300
2023-04-13,11258.9501953125,11288.2900390625,11222.0498046875,11234.8701171875,46023500
2023-04-14,11342.8603515625,11368.3798828125,11268.3095703125,11276.4296875,50492900
2023-04-17,11311.759765625,11342.4599609375,11296.9599609375,11337.1796875,47056300
2023-04-18,11358.98046875,11392.73046875,11320.8203125,11332.580078125,36762100
2023-04-19,11366.2197265625,11377.849609375,11330.76953125,11332.349609375,43415100
2023-04-20,11390.6396484375,11393.0400390625,11325.5,11330.7998046875,40803500
2023-04-21,11460.580078125,11460.580078125,11371.419921875,11402.5498046875,53575600
2023-04-24,11467.2001953125,11483.16015625,11434.51953125,11435.6298828125,40606600
2023-04-25,11513.1201171875,11549.0302734375,11458.6298828125,11468.5400390625,59631200
2023-04-26,11364.91015625,11445.4697265625,11337.4404296875,11433.4697265625,52022400
2023-04-27,11361.8896484375,11414.0703125,11336.080078125,11366.1103515625,33476700
2023-04-28,11437.1396484375,11444.0,11378.8203125,11401.0400390625,38556000
2023-05-02,11423.330078125,11514.169921875,11411.419921875,11460.0498046875,38261100
2023-05-03,11506.1904296875,11508.7802734375,11435.5400390625,11463.4296875,37305700
